"","id","gloss","type","language","utterance_order","corpus_name","part_of_speech","code_tran","speaker_code","speaker_name","speaker_role","target_child_age","media_start","media_end","media_unit","collection_name","collection_id","corpus_id","speaker_id","target_child_id","transcript_id","transcript_name","speaker"
"255",2001210,"if you ever got the wrong baby he wouldn't care","declarative","eng",181,"MacWhinney","conj pro:per adv v det:art adj n pro:sub mod v","MAR_7368","MAR","Mark","Target_Child",56.2258080645161,563.079,567.189,"s","Eng-NA",2,60,3400,NA,7368,"Eng-NA/MacWhinney/060701d.xml","CHI"
"256",2001586,"if they're in uh the if you see them come into your home and nobody's there and you and you and you let them in you but you shouldn't do that","declarative","eng",326,"MacWhinney","conj pro:per v pro:obj v prep det:poss n coord adj adv coord pro:per v pro:obj prep conj pro:per mod v pro:dem","MAR_7354","MAR","Mark","Target_Child",53.3870983870968,885.238,903.778,"s","Eng-NA",2,60,3400,NA,7354,"Eng-NA/MacWhinney/060406b1.xml","CHI"
"257",2002184,"that's not fair that that wouldn't be fair if just girls had diarrhea","declarative","eng",178,"MacWhinney","pro:dem neg adv adv mod cop adv conj adv n v n","MAR_7376","MAR","Mark","Target_Child",57.4193564516129,607.307,636.587,"s","Eng-NA",2,60,3400,NA,7376,"Eng-NA/MacWhinney/060807c.xml","CHI"
"258",2002761,"if Columbus was here we could have asked him how he got to China because he wanna go to China","declarative","eng",213,"MacWhinney","conj n:prop cop adv pro:sub mod aux part pro:obj pro:int pro:sub v prep n:prop conj pro:sub v v prep n:prop","MAR_7377","MAR","Mark","Target_Child",58.3870983870968,551.488,558.083,"s","Eng-NA",2,60,3400,NA,7377,"Eng-NA/MacWhinney/060906a.xml","CHI"
"259",2008015,"well if he did he would be sorry","declarative","eng",255,"MacWhinney","co conj pro:sub mod pro:sub mod cop adj","MAR_7381","MAR","Mark","Target_Child",60.8064532258065,739.235,743.391,"s","Eng-NA",2,60,3400,NA,7381,"Eng-NA/MacWhinney/061119a.xml","CHI"
"260",2008081,"even even if he bites me I wouldn't like to kill him","declarative","eng",259,"MacWhinney","adv adv conj pro:sub v pro:obj pro:sub mod v inf v pro:obj","MAR_7381","MAR","Mark","Target_Child",60.8064532258065,746.387,750.241,"s","Eng-NA",2,60,3400,NA,7381,"Eng-NA/MacWhinney/061119a.xml","CHI"
"261",2009323,"well if you could if you dare to swim go down to the","interruption","eng",239,"MacWhinney","co conj pro:per v inf v v adv prep det:art","CHI_7394","CHI","Ross","Target_Child",84.5806451612903,523.103,527.33,"s","Eng-NA",2,60,3395,NA,7394,"Eng-NA/MacWhinney/070018b.xml","CHI"
"262",2009813,"if you were a cat you would be lucky because you would have nine lives","declarative","eng",253,"MacWhinney","conj pro:per cop det:art n pro:per mod cop adj conj pro:per mod v det:num n","CHI_7395","CHI","Ross","Target_Child",84.5806451612903,731.305,736.901,"s","Eng-NA",2,60,3395,NA,7395,"Eng-NA/MacWhinney/070018d.xml","CHI"
"263",2009926,"if you were a cat they would have you would have you would be lucky because you would have nine lives","declarative","eng",258,"MacWhinney","conj pro:per cop det:art n pro:per mod cop adj conj pro:per mod v det:num n","CHI_7395","CHI","Ross","Target_Child",84.5806451612903,739.641,744.866,"s","Eng-NA",2,60,3395,NA,7395,"Eng-NA/MacWhinney/070018d.xml","CHI"
"264",2012487,"because if it did we wouldn't have spring","declarative","eng",377,"MacWhinney","conj conj pro:per mod pro:sub mod v n","CHI_7391","CHI","Ross","Target_Child",83.6129032258064,1219.119,1224.321,"s","Eng-NA",2,60,3395,NA,7391,"Eng-NA/MacWhinney/061119c.xml","CHI"
"265",2012646,"what would you have thought if I'd come jumping out_of bed to kiss your feet","declarative","eng",312,"MacWhinney","pro:int mod pro:per v n conj pro:sub v part prep n inf v det:poss n","CHI_7392","CHI","Ross","Target_Child",83.6129032258064,842.612,868.247,"s","Eng-NA",2,60,3395,NA,7392,"Eng-NA/MacWhinney/061119d.xml","CHI"
"266",2013869,"you you if you want all the sections that holds states you could say","quotation next line","eng",377,"MacWhinney","pro:per conj pro:per v qn det:art n pro:rel v v pro:per mod v","CHI_7396","CHI","Ross","Target_Child",84.5806451612903,1020.217,1027.454,"s","Eng-NA",2,60,3395,NA,7396,"Eng-NA/MacWhinney/070018c.xml","CHI"
"267",2013898,"but if we were farm people we could","declarative","eng",374,"MacWhinney","conj conj pro:sub cop v n pro:sub mod","MAR_7392","MAR","Mark","Target_Child",60.8064532258065,1142.059,1144.288,"s","Eng-NA",2,60,3400,NA,7392,"Eng-NA/MacWhinney/061119d.xml","CHI"
"268",2014093,"if you were that would be two points","declarative","eng",509,"MacWhinney","conj pro:per cop pro:dem mod cop det:num n","CHI_7388","CHI","Ross","Target_Child",82.5483870967742,1311.507,1313.689,"s","Eng-NA",2,60,3395,NA,7388,"Eng-NA/MacWhinney/061017b.xml","CHI"
"269",2014774,"I couldn't tell if you or Ross were telling the truth","declarative","eng",395,"MacWhinney","pro:sub mod v comp pro:per coord n:prop aux part det:art n","MAR_7398","MAR","Mark","Target_Child",64.4838725806452,897.169,911.45,"s","Eng-NA",2,60,3400,NA,7398,"Eng-NA/MacWhinney/070309b.xml","CHI"
"270",2015632,"if I was cool hot and and I would only didn't live there","interruption","eng",540,"MacWhinney","conj pro:sub cop adj coord pro:sub mod v adv","MAR_7397","MAR","Mark","Target_Child",64.4838725806452,1345.366,1353.401,"s","Eng-NA",2,60,3400,NA,7397,"Eng-NA/MacWhinney/070309a.xml","CHI"
"271",2017099,"what if he keeps them in the freezer then they would turn and you put water on them then they would turn to ice cubes","declarative","eng",265,"MacWhinney","pro:int conj pro:sub v pro:obj prep det:art n coord pro:per v n prep pro:obj adv:tem pro:sub mod v prep n n","MAR_7399","MAR","Mark","Target_Child",64.4838725806452,437.695,445.195,"s","Eng-NA",2,60,3400,NA,7399,"Eng-NA/MacWhinney/070309c.xml","CHI"
"272",2018046,"goofy if I could talk to up goofy if I can go up into a sky","declarative","eng",813,"MacWhinney","adj conj pro:sub mod v prep adv adj conj pro:sub mod v adv prep det:art n","MAR_7399","MAR","Mark","Target_Child",64.4838725806452,1366.561,1373.69,"s","Eng-NA",2,60,3400,NA,7399,"Eng-NA/MacWhinney/070309c.xml","CHI"
"273",2018056,"only Superman only if Super_man was real he could do it","declarative","eng",823,"MacWhinney","adv conj n:prop cop adj pro:sub mod v pro:per","MAR_7399","MAR","Mark","Target_Child",64.4838725806452,1389.897,1394.774,"s","Eng-NA",2,60,3400,NA,7399,"Eng-NA/MacWhinney/070309c.xml","CHI"
"274",2018218,"if I breathe into Stinkor's mouth he would get halitosis of gum","declarative","eng",1,"MacWhinney","conj pro:sub v prep adj n pro:sub mod v n prep n","CHI_7406","CHI","Ross","Target_Child",89.0967741935484,0,44.931,"s","Eng-NA",2,60,3395,NA,7406,"Eng-NA/MacWhinney/070503c.xml","CHI"
"275",2018749,"if he does that then my brain would my body would go to him and his body would go to me","declarative","eng",110,"MacWhinney","conj pro:sub mod pro:dem adv:tem det:poss n mod det:poss n mod v prep pro:obj coord det:poss n mod v prep pro:obj","MAR_7408","MAR","Mark","Target_Child",66.7741951612903,214.227,220.659,"s","Eng-NA",2,60,3400,NA,7408,"Eng-NA/MacWhinney/070518b.xml","CHI"
"276",2022090,"if you were not tired then you would go in there and do it your self","declarative","eng",340,"MacWhinney","conj pro:per aux neg part adv:tem pro:per mod v prep n coord v pro:per det:poss n","CHI_7406","CHI","Ross","Target_Child",89.0967741935484,794.771,801.551,"s","Eng-NA",2,60,3395,NA,7406,"Eng-NA/MacWhinney/070503c.xml","CHI"
"277",2028833,"I would I would know who's died if xxx if your your mom and dad were still alive","declarative","eng",155,"MacWhinney","pro:sub mod v pro:rel part comp det:poss n coord n cop adv adj","MAR_7419","MAR","Mark","Target_Child",69.2580661290323,388.345,407.397,"s","Eng-NA",2,60,3400,NA,7419,"Eng-NA/MacWhinney/070802.xml","CHI"
"278",2028911,"I wouldn't know if your mom and dad were still alive if you didn't tell me","declarative","eng",161,"MacWhinney","pro:sub mod v comp det:poss n coord n cop adv adj conj pro:per mod v pro:obj","MAR_7419","MAR","Mark","Target_Child",69.2580661290323,415.524,423.21,"s","Eng-NA",2,60,3400,NA,7419,"Eng-NA/MacWhinney/070802.xml","CHI"
"279",2029355,"and even if you did xxx who would care","question","eng",272,"MacWhinney","coord adv conj pro:per v pro:int mod v","CHI_7414","CHI","Ross","Target_Child",90,577.419,582.226,"s","Eng-NA",2,60,3395,NA,7414,"Eng-NA/MacWhinney/070600d.xml","CHI"
"280",2029409,"but Dad if you had lots more money would would they charge you more","question","eng",276,"MacWhinney","conj n:prop conj pro:per v n qn n mod pro:sub v pro:per pro:indef","CHI_7414","CHI","Ross","Target_Child",90,586.231,590.954,"s","Eng-NA",2,60,3395,NA,7414,"Eng-NA/MacWhinney/070600d.xml","CHI"
"281",2029435,"Dad if you had lots more money than most people would they charge you more","question","eng",278,"MacWhinney","n:prop conj pro:per v n qn n prep qn n mod pro:sub v pro:per pro:indef","CHI_7414","CHI","Ross","Target_Child",90,592.101,597.407,"s","Eng-NA",2,60,3395,NA,7414,"Eng-NA/MacWhinney/070600d.xml","CHI"
"282",2029686,"if you know that I could already split the Oreo in half and give it to him one side","declarative","eng",221,"MacWhinney","conj pro:per v comp pro:sub mod adv v det:art n:prop prep n coord v pro:per prep pro:obj det:num n","CHI_7418","CHI","Ross","Target_Child",91.0645161290323,566.774,575.284,"s","Eng-NA",2,60,3395,NA,7418,"Eng-NA/MacWhinney/070702.xml","CHI"
"283",2031360,"they wouldn't I don't care if they like me","declarative","eng",690,"MacWhinney","pro:sub mod v conj pro:sub v pro:obj","CHI_7410","CHI","Ross","Target_Child",89.5806451612903,1450.22,1453.099,"s","Eng-NA",2,60,3395,NA,7410,"Eng-NA/MacWhinney/070518c.xml","CHI"
"284",2032338,"um uh uh I can't answer that because I don't know what I would do if my children if my kid was on the that highjacked plane","declarative","eng",787,"MacWhinney","pro:sub mod v pro:dem conj pro:sub mod v pro:int pro:sub mod v comp det:poss n cop adv pro:rel v n","CHI_7410","CHI","Ross","Target_Child",89.5806451612903,1611.157,1634.423,"s","Eng-NA",2,60,3395,NA,7410,"Eng-NA/MacWhinney/070518c.xml","CHI"
"285",2309392,"um um um um if err she would like me to xxx my squares away","declarative","eng",366,"Braunwald","conj pro:sub mod v pro:obj prep det:poss n adv","CHI_8286","CHI","Laura","Target_Child",37.9206965235426,1207.094,1209.277,"s","Eng-NA",2,68,3906,3906,8286,"Eng-NA/Braunwald/030128.xml","CHI"
"286",2311502,"and then if we turn the car light off will be could have the other light on","declarative","eng",524,"Braunwald","coord adv:tem conj pro:sub v det:art n n prep mod cop mod v det:art qn n adv","CHI_8297","CHI","Laura","Target_Child",41.9207786607528,1073.085,1080.156,"s","Eng-NA",2,68,3906,3906,8297,"Eng-NA/Braunwald/030528e.xml","CHI"
"287",2312437,"if you do a lot of cooperation at my house you could get to live at my house","declarative","eng",242,"Braunwald","conj pro:per v det:art n prep n prep det:poss n pro:per mod v inf v prep det:poss n","CHI_8307","CHI","Laura","Target_Child",42.8879443109715,425.87,431.524,"s","Eng-NA",2,68,3906,3906,8307,"Eng-NA/Braunwald/030627b.xml","CHI"
"288",2327613,"it would make her more feel bad if","trail off","eng",76,"Braunwald","pro:per mod v pro:obj adv v adj conj","CHI_8344","CHI","Laura","Target_Child",58.001190989548,131.259,135.81,"s","Eng-NA",2,68,3906,3906,8344,"Eng-NA/Braunwald/041000.xml","CHI"
"289",2346902,"could I put it on my head if I want","question","eng",31,"Braunwald","mod pro:sub v pro:per prep det:poss n conj pro:sub v","CHI_8703","CHI","Laura","Target_Child",27.69050699193,NA,NA,NA,"Eng-NA",2,68,3906,3906,8703,"Eng-NA/Braunwald/0diary/020321.xml","CHI"
"290",2348134,"Mommy you shouldn't be in there if you scare Ellen","declarative","eng",4,"Braunwald","n:prop pro:per mod cop prep n conj pro:per v n:prop","CHI_8771","CHI","Laura","Target_Child",30.0334709131604,NA,NA,NA,"Eng-NA",2,68,3906,3906,8771,"Eng-NA/Braunwald/0diary/020601.xml","CHI"
"291",2348568,"Missus_Jordan would be here if you leaved","declarative","eng",22,"Braunwald","n:prop mod cop adv conj pro:per v","CHI_8816","CHI","Laura","Target_Child",31.5920244768886,NA,NA,NA,"Eng-NA",2,68,3906,3906,8816,"Eng-NA/Braunwald/0diary/020718.xml","CHI"
"292",2348702,"would you be quiet if I go to sleep Mellie","question","eng",13,"Braunwald","mod pro:per cop adj conj pro:sub v prep n n:prop","CHI_8807","CHI","Laura","Target_Child",31.3291854042177,NA,NA,NA,"Eng-NA",2,68,3906,3906,8807,"Eng-NA/Braunwald/0diary/020710.xml","CHI"
"293",2348710,"would you be quiet if I go to sleep","question","eng",14,"Braunwald","mod pro:per cop adj conj pro:sub v prep n","CHI_8807","CHI","Laura","Target_Child",31.3291854042177,NA,NA,NA,"Eng-NA",2,68,3906,3906,8807,"Eng-NA/Braunwald/0diary/020710.xml","CHI"
"294",2348871,"if a really hole was in here then I would cry for new pants","declarative","eng",5,"Braunwald","conj det:art adv n cop prep n adv:tem pro:sub mod v prep adj v","CHI_8841","CHI","Laura","Target_Child",32.4277705907719,NA,NA,NA,"Eng-NA",2,68,3906,3906,8841,"Eng-NA/Braunwald/0diary/020814.xml","CHI"
"295",2349081,"if I saw a real wolf I would kick the real wolf","declarative","eng",8,"Braunwald","conj pro:sub v det:art adj n pro:sub mod v det:art adj n","CHI_8865","CHI","Laura","Target_Child",33.2635167046551,NA,NA,NA,"Eng-NA",2,68,3906,3906,8865,"Eng-NA/Braunwald/0diary/020908.xml","CHI"
"296",2349087,"if he bit me I would suck my thumb","declarative","eng",9,"Braunwald","conj pro:sub v pro:obj pro:sub mod v det:poss n","CHI_8865","CHI","Laura","Target_Child",33.2635167046551,NA,NA,NA,"Eng-NA",2,68,3906,3906,8865,"Eng-NA/Braunwald/0diary/020908.xml","CHI"
"297",2349566,"if somebody hit me I would say I don't want be hitted","declarative","eng",4,"Braunwald","conj pro:indef v pro:obj pro:sub mod v pro:sub mod v aux v","CHI_8893","CHI","Laura","Target_Child",34.4606665434609,NA,NA,NA,"Eng-NA",2,68,3906,3906,8893,"Eng-NA/Braunwald/0diary/021014.xml","CHI"
"298",2349789,"it would be silly if a wolf came in the house","declarative","eng",5,"Braunwald","pro:per mod cop adj comp det:art n v prep det:art n","CHI_8887","CHI","Laura","Target_Child",34.19782747079,NA,NA,NA,"Eng-NA",2,68,3906,3906,8887,"Eng-NA/Braunwald/0diary/021006.xml","CHI"
"299",2349816,"Sue if it's a sunny day we could go to the ice+cream store","declarative","eng",16,"Braunwald","n:prop conj pro:per det:art adj n pro:sub mod v prep det:art n","CHI_8906","CHI","Laura","Target_Child",34.8877800365511,NA,NA,NA,"Eng-NA",2,68,3906,3906,8906,"Eng-NA/Braunwald/0diary/021027.xml","CHI"
"300",2350376,"only two screams outside so we could have special time if only two screams","declarative","eng",14,"Braunwald","adv det:num n adj co pro:sub mod v n n conj adv det:num n","CHI_8928","CHI","Laura","Target_Child",35.6578163822666,NA,NA,NA,"Eng-NA",2,68,3906,3906,8928,"Eng-NA/Braunwald/0diary/021120.xml","CHI"
"301",2350501,"if I was a baby I would use it","declarative","eng",1,"Braunwald","conj pro:sub cop det:art n pro:sub mod v pro:per","CHI_8941","CHI","Laura","Target_Child",36.0993038871435,NA,NA,NA,"Eng-NA",2,68,3906,3906,8941,"Eng-NA/Braunwald/0diary/030003.xml","CHI"
"302",2350704,"I could be a streaker if I wanna right because my pants are not on","declarative","eng",17,"Braunwald","pro:sub mod cop det:art n conj pro:sub v n conj det:poss n:pt cop neg adv","CHI_8969","CHI","Laura","Target_Child",37.6250025667878,NA,NA,NA,"Eng-NA",2,68,3906,3906,8969,"Eng-NA/Braunwald/0diary/030119.xml","CHI"
"303",2351155,"if she would like me to send her a squirrel I would like to","declarative","eng",3,"Braunwald","conj pro:sub mod v pro:obj inf v pro:obj det:art n pro:sub mod v inf","CHI_8983","CHI","Laura","Target_Child",38.4936035647549,NA,NA,NA,"Eng-NA",2,68,3906,3906,8983,"Eng-NA/Braunwald/0diary/030215.xml","CHI"
"304",2351258,"if I saw it's face it could have been a mouse","declarative","eng",11,"Braunwald","conj pro:sub v pro:per n pro:per mod aux cop det:art n","CHI_8989","CHI","Laura","Target_Child",38.6907328692581,NA,NA,NA,"Eng-NA",2,68,3906,3906,8989,"Eng-NA/Braunwald/0diary/030221.xml","CHI"
"305",2351603,"what if your room got on fire then you and Daddy would hafta sleep in my room","question","eng",11,"Braunwald","pro:int comp det:poss n v prep n adv:tem pro:per coord n:prop mod mod v prep det:poss n","CHI_9034","CHI","Laura","Target_Child",40.6579190537793,NA,NA,NA,"Eng-NA",2,68,3906,3906,9034,"Eng-NA/Braunwald/0diary/030420.xml","CHI"
"306",8986200,"if you would shut up","declarative","eng",631,"Thomas","conj pro:per mod part adv","CHI_24056","CHI","Thomas","Target_Child",48.2309698351095,1388.199,1390.266,"s","Eng-UK",12,216,14993,14993,24056,"Eng-UK/Thomas/040007.xml","CHI"
"307",8988808,"we could hear it if it was on","declarative","eng",488,"Thomas","pro:sub mod v pro:per conj pro:per cop adv","CHI_24063","CHI","Thomas","Target_Child",50.0338815992115,1163.965,1165.997,"s","Eng-UK",12,216,14993,14993,24063,"Eng-UK/Thomas/040201.xml","CHI"
"308",8989789,"what would the toilet be like if you flush it","question","eng",858,"Thomas","pro:int mod det:art n cop prep conj pro:per adv pro:per","CHI_24056","CHI","Thomas","Target_Child",48.2309698351095,1855.789,1859.91,"s","Eng-UK",12,216,14993,14993,24056,"Eng-UK/Thomas/040007.xml","CHI"
"309",8992892,"if we needta clean the road we could just","declarative","eng",716,"Thomas","conj pro:sub v v det:art n pro:sub mod adv","CHI_24063","CHI","Thomas","Target_Child",50.0338815992115,1675.511,1680.34,"s","Eng-UK",12,216,14993,14993,24063,"Eng-UK/Thomas/040201.xml","CHI"
"310",8997290,"and if there were stars you could come back to the shop and go and double your stars","declarative","eng",144,"Thomas","coord conj adv aux n pro:per mod v adv prep det:art n coord v coord adv det:poss n","CHI_24061","CHI","Thomas","Target_Child",49.0995708330767,309.89,314.13,"s","Eng-UK",12,216,14993,14993,24061,"Eng-UK/Thomas/040103.xml","CHI"
"311",8998980,"if you would like to come to the checkout","declarative","eng",792,"Thomas","conj pro:per mod v inf v prep det:art","CHI_24064","CHI","Thomas","Target_Child",50.0667364832953,1640.223,1642.058,"s","Eng-UK",12,216,14993,14993,24064,"Eng-UK/Thomas/040202.xml","CHI"
"312",8999157,"if I runned away what would happen","question","eng",1385,"Thomas","conj pro:sub v adv pro:int mod v","CHI_24056","CHI","Thomas","Target_Child",48.2309698351095,3067.968,3069.861,"s","Eng-UK",12,216,14993,14993,24056,"Eng-UK/Thomas/040007.xml","CHI"
"313",9003399,"if it was wet could call Whippy","declarative","eng",1670,"Thomas","conj pro:per cop adj mod v n:prop","CHI_24062","CHI","Thomas","Target_Child",49.1652806012444,2770.791,2772.799,"s","Eng-UK",12,216,14993,14993,24062,"Eng-UK/Thomas/040105.xml","CHI"
"314",9005221,"could see if there's any letters in there","declarative","eng",1788,"Thomas","mod v conj pro:exist qn n prep n","CHI_24062","CHI","Thomas","Target_Child",49.1652806012444,2957.017,2959.501,"s","Eng-UK",12,216,14993,14993,24062,"Eng-UK/Thomas/040105.xml","CHI"
"315",9005832,"I was thinking if that table would go right under me","declarative","eng",1821,"Thomas","pro:sub aux part conj det:dem n mod v adv adv pro:obj","CHI_24062","CHI","Thomas","Target_Child",49.1652806012444,3011.724,3015.172,"s","Eng-UK",12,216,14993,14993,24062,"Eng-UK/Thomas/040105.xml","CHI"
"316",9011464,"imagine if we left opened the door and she went could she do cat paddle","declarative","eng",471,"Thomas","v comp pro:sub v v det:art n coord pro:sub v mod pro:sub v n n","CHI_24057","CHI","Thomas","Target_Child",48.2966796032773,1244.696,1252.033,"s","Eng-UK",12,216,14993,14993,24057,"Eng-UK/Thomas/040009.xml","CHI"
"317",9012825,"yeah well it would be a big jumbo jet if it was a plane","declarative","eng",1945,"Thomas","co n pro:per mod cop det:art adj adj n conj pro:per cop det:art n","CHI_24069","CHI","Thomas","Target_Child",51.0667570175979,3572.972,3576.718,"s","Eng-UK",12,216,14993,14993,24069,"Eng-UK/Thomas/040302.xml","CHI"
"318",9015317,"if I stand on you I could get","declarative","eng",63,"Thomas","conj pro:sub v prep pro:per pro:sub mod v","CHI_24080","CHI","Thomas","Target_Child",53.1653627384546,193.673,195.728,"s","Eng-UK",12,216,14993,14993,24080,"Eng-UK/Thomas/040505.xml","CHI"
"319",9022948,"oh if he forgot his pants he would be like this","self interruption","eng",159,"Thomas","co conj pro:sub v det:poss v pro:sub mod cop prep pro:dem","CHI_24086","CHI","Thomas","Target_Child",54.1325283886733,290.842,293.883,"s","Eng-UK",12,216,14993,14993,24086,"Eng-UK/Thomas/040604.xml","CHI"
"320",9022979,"he would be if he forgot his pants","declarative","eng",161,"Thomas","pro:sub mod cop conj pro:sub v det:poss n:pt","CHI_24086","CHI","Thomas","Target_Child",54.1325283886733,294.592,297.958,"s","Eng-UK",12,216,14993,14993,24086,"Eng-UK/Thomas/040604.xml","CHI"
"321",9032709,"can shall I read that one night leave this so different tone and if you would the Cadbury stone","declarative","eng",1391,"Thomas","mod pro:sub v comp det:num n v det:dem adv adj n coord conj pro:per mod det:art n:prop n","CHI_24079","CHI","Thomas","Target_Child",53.1325078543707,3634.884,3643.127,"s","Eng-UK",12,216,14993,14993,24079,"Eng-UK/Thomas/040504.xml","CHI"
"322",9035633,"I couldn't believe if you'd hoovered up there","declarative","eng",432,"Thomas","pro:sub mod v comp pro:per part prep n","CHI_24090","CHI","Thomas","Target_Child",55.329678227479,800.737,803.442,"s","Eng-UK",12,216,14993,14993,24090,"Eng-UK/Thomas/040710.xml","CHI"
"323",9039714,"and then you could you could stop here if there was a car coming","declarative","eng",849,"Thomas","coord adv:tem pro:per mod v adv comp adv cop det:art n part","CHI_24087","CHI","Thomas","Target_Child",55.0339842707242,1840.529,1845.127,"s","Eng-UK",12,216,14993,14993,24087,"Eng-UK/Thomas/040701.xml","CHI"
"324",9043733,"if you had what would happen","question","eng",1836,"Thomas","conj pro:per v pro:int mod v","CHI_24072","CHI","Thomas","Target_Child",51.1981765539333,3253.472,3254.935,"s","Eng-UK",12,216,14993,14993,24072,"Eng-UK/Thomas/040306.xml","CHI"
"325",9048087,"if if there's not a cat would you like it","question","eng",755,"Thomas","conj pro:exist neg det:art n mod pro:per v pro:per","CHI_24092","CHI","Thomas","Target_Child",56.0340048050268,1392.664,1395.647,"s","Eng-UK",12,216,14993,14993,24092,"Eng-UK/Thomas/040801.xml","CHI"
"326",9051689,"it'd be funny if it was called a Purdie engine wouldn't it","question","eng",1515,"Thomas","pro:per aux adj conj pro:per aux part det:art n:prop n mod pro:per","CHI_24094","CHI","Thomas","Target_Child",56.0997145731945,2708.091,2709.055,"s","Eng-UK",12,216,14993,14993,24094,"Eng-UK/Thomas/040803.xml","CHI"
"327",9060596,"if we would call her good cat","declarative","eng",482,"Thomas","conj pro:sub mod v det:poss adj n","CHI_24060","CHI","Thomas","Target_Child",49.0667159489928,846.202,849.058,"s","Eng-UK",12,216,14993,14993,24060,"Eng-UK/Thomas/040102.xml","CHI"
"328",9061192,"if it could go because it just wants to go whee","declarative","eng",520,"Thomas","conj pro:per mod v conj pro:per adv v inf v on","CHI_24060","CHI","Thomas","Target_Child",49.0667159489928,906.099,909.571,"s","Eng-UK",12,216,14993,14993,24060,"Eng-UK/Thomas/040102.xml","CHI"
"329",9070082,"that would be good if it's","declarative","eng",1518,"Thomas","pro:dem mod cop adj conj pro:per","CHI_24097","CHI","Thomas","Target_Child",57.1654448756648,3546.866,3549.211,"s","Eng-UK",12,216,14993,14993,24097,"Eng-UK/Thomas/040905.xml","CHI"
"330",9070108,"it would be good if the milk went","declarative","eng",1520,"Thomas","pro:per mod cop adj comp det:art n v","CHI_24097","CHI","Thomas","Target_Child",57.1654448756648,3550.133,3553.384,"s","Eng-UK",12,216,14993,14993,24097,"Eng-UK/Thomas/040905.xml","CHI"
"331",9072440,"if you wanted one you would have that many","declarative","eng",958,"Thomas","conj pro:per v pro:indef pro:per mod aux adv qn","CHI_24105","CHI","Thomas","Target_Child",58.3297398303867,2045.578,2051.267,"s","Eng-UK",12,216,14993,14993,24105,"Eng-UK/Thomas/041010.xml","CHI"
"332",9077199,"wouldn't it be funny if the","trail off","eng",1050,"Thomas","mod pro:per aux adj comp det:art","CHI_24104","CHI","Thomas","Target_Child",58.1983202940512,1956.489,1959.438,"s","Eng-UK",12,216,14993,14993,24104,"Eng-UK/Thomas/041006.xml","CHI"
"333",9077231,"wouldn't it be funny if the sky was green and the grass was spotty yellow","declarative","eng",1052,"Thomas","mod pro:per aux adj comp det:art n cop n coord det:art n cop adj n","CHI_24104","CHI","Thomas","Target_Child",58.1983202940512,1960.508,1969.1,"s","Eng-UK",12,216,14993,14993,24104,"Eng-UK/Thomas/041006.xml","CHI"
"334",9077276,"wouldn't it be funny if the trees could walk and the grass and xxx could see","declarative","eng",1054,"Thomas","mod pro:per aux adj comp det:art n mod v coord det:art n coord mod v","CHI_24104","CHI","Thomas","Target_Child",58.1983202940512,1970.223,1977.421,"s","Eng-UK",12,216,14993,14993,24104,"Eng-UK/Thomas/041006.xml","CHI"
"335",9077361,"wouldn't it be funny if we swam to school and the teachers wore pyjamas","declarative","eng",1058,"Thomas","mod pro:per aux adj conj pro:sub v prep n coord det:art n v n:pt","CHI_24104","CHI","Thomas","Target_Child",58.1983202940512,1989.474,1995.186,"s","Eng-UK",12,216,14993,14993,24104,"Eng-UK/Thomas/041006.xml","CHI"
"336",9078415,"wouldn't it be funny if the teachers wore pyjamas","declarative","eng",1117,"Thomas","mod pro:per aux adj comp det:art n v n:pt","CHI_24104","CHI","Thomas","Target_Child",58.1983202940512,2135.399,2138.789,"s","Eng-UK",12,216,14993,14993,24104,"Eng-UK/Thomas/041006.xml","CHI"
"337",9083878,"if I disturbed it what would happen","question","eng",723,"Thomas","conj pro:sub v pro:per pro:int mod v","CHI_24106","CHI","Thomas","Target_Child",59.0012115238506,1856.4,1859.419,"s","Eng-UK",12,216,14993,14993,24106,"Eng-UK/Thomas/041100.xml","CHI"
"338",9094545,"and could if you just wait at the station","declarative","eng",1398,"Thomas","conj pro:per adv v prep det:art n","CHI_24108","CHI","Thomas","Target_Child",59.2640505965215,2002.308,2005.303,"s","Eng-UK",12,216,14993,14993,24108,"Eng-UK/Thomas/041108.xml","CHI"
"339",9096378,"if only I would xxx hers","declarative","eng",1451,"Thomas","conj adv pro:sub mod pro:poss","CHI_24106","CHI","Thomas","Target_Child",59.0012115238506,3533.548,3536.334,"s","Eng-UK",12,216,14993,14993,24106,"Eng-UK/Thomas/041100.xml","CHI"
